Review_ID,Review_Text,Rating,Sentiment_Label,Sentiment_Score,Category,Platform,Review_Date,Month,Helpful_Votes,Verified_Purchase
REV03271,Complete waste of money. Quality is pathetic.,1,Negative,-0.826,Automotive,Amazon,2023-06-12,2023-06,20,Yes
REV03272,Very satisfied. The product is excellent and works as expected.,4,Positive,0.793,Automotive,Nykaa,2024-01-10,2024-01,82,Yes
REV03273,Highly disappointing. mediocre packaging and product looks fake.,1,Negative,-0.24,Electronics,Meesho,2024-03-02,2024-03,67,No
REV03274,Brilliant product. fantastic packaging and arrived on time.,4,Positive,0.623,Automotive,Meesho,2024-04-08,2024-04,64,No
REV03275,Complete waste of money. Quality is horrible.,1,Negative,-0.997,Health,Myntra,2024-12-14,2024-12,106,Yes
REV03276,Very bad experience. Product is terrible and stopped working soon.,2,Negative,-0.922,Automotive,Nykaa,2024-09-21,2024-09,116,Yes
REV03277,Poor quality. Item broke within a week. appalling customer support.,1,Negative,-0.284,Automotive,Flipkart,2023-05-20,2023-05,102,Yes
REV03278,Not satisfied at all. appalling product. Expected much better.,1,Negative,-0.606,Toys,Flipkart,2023-01-02,2023-01,126,Yes
REV03279,Awful! Product arrived damaged and support was terrible.,1,Negative,-0.344,Automotive,Nykaa,2024-02-12,2024-02,2,Yes
REV03280,Fantastic! The item is top-notch and exactly what I needed.,5,Positive,0.63,Toys,Amazon,2024-08-14,2024-08,36,No
REV03281,Worst purchase ever. Product is awful and not as described.,2,Negative,-0.315,Home & Kitchen,Nykaa,2023-09-26,2023-09,92,Yes
REV03282,Standard product. Nothing to rave or complain about.,3,Neutral,0.037,Beauty,Amazon,2023-03-27,2023-03,21,Yes
REV03283,Moderate quality. Acceptable for casual use.,3,Neutral,0.036,Electronics,Nykaa,2024-07-23,2024-07,112,Yes
REV03284,Average quality. Delivery was on time. Acceptable for the price.,3,Neutral,-0.006,Automotive,Meesho,2024-12-09,2024-12,124,Yes
REV03285,Absolutely love this product! remarkable quality and smoothly delivery.,5,Positive,0.807,Grocery,Myntra,2023-02-26,2023-02,14,Yes
REV03286,Amazing product! incredible build quality. Five stars!,5,Positive,0.566,Home & Kitchen,Myntra,2024-12-17,2024-12,105,Yes
REV03287,Do not buy! Product quality is awful. Waste of money.,1,Negative,-0.166,Electronics,Amazon,2024-08-07,2024-08,120,Yes
REV03288,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,0.011,Electronics,Flipkart,2024-01-06,2024-01,3,Yes
REV03289,Fast shipping and the product is fantastic. Very happy with purchase.,5,Positive,0.78,Books,Nykaa,2024-10-03,2024-10,44,Yes
REV03290,Brilliant product. outstanding packaging and arrived on time.,5,Positive,0.629,Health,Meesho,2024-10-01,2024-10,68,No
REV03291,Horrible experience. substandard service and delivery took forever.,2,Negative,-0.219,Toys,Nykaa,2024-03-08,2024-03,115,Yes
REV03292,Outstanding experience from order to delivery. outstanding service!,4,Positive,0.764,Health,Myntra,2024-11-27,2024-11,42,Yes
REV03293,Amazing product! fantastic build quality. Five stars!,5,Positive,0.803,Sports,Amazon,2024-03-27,2024-03,93,Yes
REV03294,Decent product. Not the best but not the worst either.,3,Neutral,-0.052,Books,Meesho,2024-09-19,2024-09,108,No
REV03295,Not satisfied at all. mediocre product. Expected much better.,1,Negative,-0.896,Beauty,Amazon,2024-11-23,2024-11,135,Yes
REV03296,Outstanding experience from order to delivery. premium service!,5,Positive,0.76,Automotive,Myntra,2024-01-07,2024-01,100,Yes
REV03297,Very satisfied. The product is excellent and works as expected.,4,Positive,0.969,Automotive,Meesho,2023-12-12,2023-12,43,Yes
REV03298,Horrible experience. substandard service and delivery took forever.,1,Negative,-0.761,Health,Nykaa,2023-01-28,2023-01,147,No
REV03299,Superb quality! Will definitely buy again. incredible service overall.,5,Positive,0.982,Fashion,Amazon,2024-08-28,2024-08,29,Yes
REV03300,Very disappointed. Product quality is substandard. Not worth the price.,2,Negative,-0.225,Sports,Meesho,2024-07-01,2024-07,108,Yes
REV03301,Defective product delivered. pathetic response from seller.,1,Negative,-0.679,Beauty,Amazon,2024-08-13,2024-08,128,Yes
REV03302,Brilliant product. remarkable packaging and arrived on time.,5,Positive,0.756,Automotive,Amazon,2024-12-10,2024-12,10,Yes
REV03303,Fantastic! The item is top-notch and exactly what I needed.,4,Positive,0.731,Home & Kitchen,Amazon,2024-05-22,2024-05,85,Yes
REV03304,Fantastic! The item is outstanding and exactly what I needed.,5,Positive,0.919,Automotive,Amazon,2024-05-10,2024-05,36,Yes
REV03305,Medium quality. Okay for everyday use.,3,Neutral,-0.044,Sports,Nykaa,2024-11-30,2024-11,138,Yes
REV03306,Amazing product! excellent build quality. Five stars!,4,Positive,0.474,Fashion,Meesho,2024-04-11,2024-04,140,Yes
REV03307,Not satisfied at all. pathetic product. Expected much better.,1,Negative,-0.613,Home & Kitchen,Meesho,2024-04-14,2024-04,86,Yes
REV03308,Average experience overall. Product is functional.,3,Neutral,0.06,Home & Kitchen,Meesho,2024-09-28,2024-09,114,No
REV03309,Terrible! mediocre product quality. Will not buy again.,1,Negative,-0.512,Grocery,Myntra,2024-04-17,2024-04,75,Yes
REV03310,Superb quality! Will definitely buy again. remarkable service overall.,5,Positive,0.465,Fashion,Nykaa,2023-01-05,2023-01,34,Yes
REV03311,Wonderful purchase. excellent quality and prompt delivery.,5,Positive,0.721,Grocery,Myntra,2023-07-06,2023-07,16,Yes
REV03312,Wonderful purchase. superb quality and prompt delivery.,5,Positive,0.378,Automotive,Myntra,2023-10-13,2023-10,75,No
REV03313,Awful! Product arrived damaged and support was substandard.,1,Negative,-0.171,Toys,Meesho,2023-03-13,2023-03,141,No
REV03314,Great value for money. Very superb and durable.,5,Positive,0.868,Beauty,Myntra,2023-01-29,2023-01,64,Yes
REV03315,Decent product. Not the best but not the worst either.,3,Neutral,-0.08,Home & Kitchen,Flipkart,2023-02-05,2023-02,115,Yes
REV03316,Absolutely love this product! superb quality and smoothly delivery.,5,Positive,0.423,Grocery,Amazon,2024-10-28,2024-10,137,No
REV03317,Poor quality. Item broke within a week. horrible customer support.,1,Negative,-0.215,Beauty,Flipkart,2023-12-27,2023-12,16,Yes
REV03318,Exceeded my expectations. superb packaging and amazing customer support.,5,Positive,0.644,Automotive,Meesho,2023-07-10,2023-07,138,Yes
REV03319,Neither impressed nor disappointed. Product is just okay.,3,Neutral,-0.084,Sports,Myntra,2024-12-14,2024-12,130,Yes
REV03320,Awful! Product arrived damaged and support was dreadful.,1,Negative,-0.707,Fashion,Nykaa,2023-10-31,2023-10,7,Yes
REV03321,Terrible! pathetic product quality. Will not buy again.,1,Negative,-0.932,Automotive,Nykaa,2023-06-25,2023-06,97,No
REV03322,Complete waste of money. Quality is substandard.,2,Negative,-0.448,Health,Nykaa,2024-02-04,2024-02,134,Yes
REV03323,Best purchase I've made. outstanding quality at a great price.,5,Positive,0.993,Electronics,Myntra,2024-04-04,2024-04,39,Yes
REV03324,Brilliant product. superb packaging and arrived on time.,4,Positive,0.732,Grocery,Amazon,2024-07-22,2024-07,42,Yes
REV03325,Complete waste of money. Quality is terrible.,1,Negative,-0.611,Automotive,Meesho,2024-01-26,2024-01,75,Yes
REV03326,Complete waste of money. Quality is mediocre.,1,Negative,-0.877,Toys,Flipkart,2024-07-08,2024-07,120,Yes
REV03327,Really bad quality. Product is appalling and not worth it.,2,Negative,-0.35,Electronics,Nykaa,2023-06-03,2023-06,123,No
REV03328,Defective product delivered. horrible response from seller.,1,Negative,-0.928,Beauty,Flipkart,2023-01-08,2023-01,137,Yes
REV03329,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,0.028,Toys,Meesho,2023-12-22,2023-12,62,Yes
REV03330,It's fine. Does what it says but nothing extraordinary.,3,Neutral,-0.061,Home & Kitchen,Meesho,2024-10-27,2024-10,127,Yes
REV03331,Fast shipping and the product is superb. Very happy with purchase.,5,Positive,0.794,Books,Amazon,2024-04-26,2024-04,32,No
REV03332,Brilliant product. outstanding packaging and arrived on time.,5,Positive,0.871,Electronics,Myntra,2024-04-03,2024-04,41,Yes
REV03333,Loved it! Product quality is outstanding. Would recommend to friends.,5,Positive,0.503,Automotive,Nykaa,2024-02-25,2024-02,57,No
REV03334,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,0.03,Fashion,Amazon,2023-10-28,2023-10,106,No
REV03335,Moderate quality. Acceptable for casual use.,3,Neutral,0.071,Toys,Nykaa,2023-03-12,2023-03,107,Yes
REV03336,Brilliant product. remarkable packaging and arrived on time.,5,Positive,0.889,Beauty,Nykaa,2023-12-18,2023-12,2,Yes
REV03337,Okay purchase. Packaging could be better. Works as expected.,3,Neutral,0.003,Beauty,Meesho,2023-09-28,2023-09,58,Yes
REV03338,Great value for money. Very premium and durable.,4,Positive,0.681,Toys,Nykaa,2023-12-05,2023-12,119,No
REV03339,Brilliant product. top-notch packaging and arrived on time.,4,Positive,0.73,Health,Nykaa,2023-11-17,2023-11,71,Yes
REV03340,Absolutely love this product! remarkable quality and smoothly delivery.,4,Positive,0.689,Books,Amazon,2023-11-27,2023-11,21,Yes
REV03341,Product is okay. Nothing special but does the job.,3,Neutral,-0.055,Health,Nykaa,2023-09-08,2023-09,7,Yes
REV03342,Best purchase I've made. remarkable quality at a great price.,5,Positive,0.563,Books,Flipkart,2024-07-11,2024-07,91,No
REV03343,Very disappointed. Product quality is substandard. Not worth the price.,2,Negative,-0.507,Electronics,Nykaa,2023-03-19,2023-03,4,Yes
REV03344,Highly recommend! Product is exactly as described. superb experience.,4,Positive,0.866,Beauty,Meesho,2023-11-30,2023-11,5,Yes
REV03345,Very bad experience. Product is mediocre and stopped working soon.,1,Negative,-0.31,Toys,Meesho,2023-03-14,2023-03,93,No
REV03346,Do not buy! Product quality is mediocre. Waste of money.,2,Negative,-0.477,Toys,Meesho,2023-10-30,2023-10,87,Yes
REV03347,Do not buy! Product quality is substandard. Waste of money.,1,Negative,-0.692,Books,Meesho,2024-10-26,2024-10,34,Yes
REV03348,Superb quality! Will definitely buy again. incredible service overall.,5,Positive,0.691,Toys,Flipkart,2024-10-01,2024-10,80,Yes
REV03349,Horrible experience. substandard service and delivery took forever.,1,Negative,-0.16,Automotive,Nykaa,2024-04-09,2024-04,41,Yes
REV03350,Fast shipping and the product is premium. Very happy with purchase.,5,Positive,0.797,Sports,Myntra,2023-04-05,2023-04,125,Yes
REV03351,Do not buy! Product quality is pathetic. Waste of money.,1,Negative,-0.816,Home & Kitchen,Meesho,2024-11-11,2024-11,98,Yes
REV03352,Very disappointed. Product quality is pathetic. Not worth the price.,1,Negative,-0.949,Books,Flipkart,2024-01-07,2024-01,23,Yes
REV03353,Highly disappointing. horrible packaging and product looks fake.,1,Negative,-0.368,Books,Meesho,2024-08-19,2024-08,59,Yes
REV03354,Not satisfied at all. terrible product. Expected much better.,1,Negative,-0.919,Automotive,Amazon,2023-04-01,2023-04,92,Yes
REV03355,Very satisfied. The product is incredible and works as expected.,5,Positive,0.795,Grocery,Nykaa,2023-10-17,2023-10,64,Yes
REV03356,Wonderful purchase. superb quality and prompt delivery.,5,Positive,0.585,Automotive,Nykaa,2023-03-30,2023-03,22,Yes
REV03357,Superb quality! Will definitely buy again. superb service overall.,5,Positive,0.797,Fashion,Flipkart,2024-04-29,2024-04,54,No
REV03358,Complete waste of money. Quality is mediocre.,1,Negative,-0.626,Grocery,Flipkart,2023-07-10,2023-07,74,Yes
REV03359,Exceeded my expectations. outstanding packaging and amazing customer support.,5,Positive,0.733,Books,Nykaa,2024-12-13,2024-12,21,Yes
REV03360,Superb quality! Will definitely buy again. fantastic service overall.,4,Positive,0.733,Electronics,Nykaa,2024-09-08,2024-09,139,Yes
REV03361,Horrible experience. appalling service and delivery took forever.,1,Negative,-0.676,Fashion,Nykaa,2023-07-12,2023-07,27,Yes
REV03362,Terrible experience. Delivery was delayed and product is dreadful.,1,Negative,-0.647,Books,Amazon,2024-07-29,2024-07,113,Yes
REV03363,Amazing product! top-notch build quality. Five stars!,4,Positive,0.51,Fashion,Meesho,2024-12-29,2024-12,21,Yes
REV03364,Decent product. Not the best but not the worst either.,3,Neutral,0.038,Fashion,Nykaa,2024-07-30,2024-07,29,No
REV03365,Fast shipping and the product is excellent. Very happy with purchase.,4,Positive,0.444,Electronics,Flipkart,2023-06-12,2023-06,69,Yes
REV03366,Awful! Product arrived damaged and support was terrible.,2,Negative,-0.931,Grocery,Meesho,2024-06-15,2024-06,88,Yes
REV03367,Satisfactory. Delivery took longer than expected but product works.,3,Neutral,-0.009,Home & Kitchen,Myntra,2024-12-21,2024-12,117,Yes
REV03368,Fantastic! The item is top-notch and exactly what I needed.,4,Positive,0.576,Grocery,Nykaa,2023-07-20,2023-07,19,Yes
REV03369,Defective product delivered. terrible response from seller.,1,Negative,-0.2,Electronics,Flipkart,2024-03-26,2024-03,146,No
REV03370,Decent product. Not the best but not the worst either.,3,Neutral,-0.088,Grocery,Amazon,2024-02-13,2024-02,3,Yes
REV03371,Highly disappointing. appalling packaging and product looks fake.,2,Negative,-0.224,Beauty,Nykaa,2024-02-11,2024-02,62,Yes
REV03372,Decent product. Not the best but not the worst either.,3,Neutral,-0.056,Electronics,Amazon,2024-04-17,2024-04,126,Yes
REV03373,Do not buy! Product quality is terrible. Waste of money.,2,Negative,-0.478,Sports,Amazon,2023-03-09,2023-03,143,No
REV03374,Great value for money. Very superb and durable.,4,Positive,0.321,Toys,Nykaa,2024-02-20,2024-02,125,Yes
REV03375,Loved it! Product quality is superb. Would recommend to friends.,5,Positive,0.42,Toys,Nykaa,2024-04-24,2024-04,1,No
REV03376,Best purchase I've made. incredible quality at a great price.,5,Positive,0.399,Automotive,Myntra,2024-01-18,2024-01,70,Yes
REV03377,Fantastic! The item is premium and exactly what I needed.,5,Positive,0.38,Beauty,Amazon,2024-08-12,2024-08,54,Yes
REV03378,Poor quality. Item broke within a week. dreadful customer support.,1,Negative,-0.512,Automotive,Meesho,2023-07-31,2023-07,50,No
REV03379,Product is as described. No complaints but nothing great.,3,Neutral,0.027,Books,Nykaa,2023-05-29,2023-05,4,Yes
REV03380,Highly recommend! Product is exactly as described. top-notch experience.,5,Positive,0.663,Beauty,Myntra,2024-02-28,2024-02,132,No
REV03381,Really bad quality. Product is horrible and not worth it.,1,Negative,-0.792,Home & Kitchen,Amazon,2023-04-01,2023-04,102,Yes
REV03382,Fast shipping and the product is incredible. Very happy with purchase.,5,Positive,0.637,Fashion,Myntra,2023-02-08,2023-02,91,Yes
REV03383,Exceeded my expectations. premium packaging and amazing customer support.,5,Positive,0.477,Toys,Meesho,2023-03-23,2023-03,45,Yes
REV03384,Really bad quality. Product is dreadful and not worth it.,2,Negative,-0.198,Beauty,Nykaa,2023-03-16,2023-03,97,Yes
REV03385,Amazing product! excellent build quality. Five stars!,5,Positive,0.353,Health,Flipkart,2024-06-12,2024-06,102,Yes
REV03386,Do not buy! Product quality is substandard. Waste of money.,2,Negative,-0.757,Sports,Flipkart,2023-12-26,2023-12,101,Yes
REV03387,Outstanding experience from order to delivery. fantastic service!,5,Positive,0.363,Electronics,Flipkart,2023-10-01,2023-10,74,Yes
REV03388,Do not buy! Product quality is horrible. Waste of money.,2,Negative,-0.237,Beauty,Meesho,2023-12-29,2023-12,7,Yes
REV03389,Absolutely love this product! premium quality and perfectly delivery.,5,Positive,0.59,Home & Kitchen,Meesho,2023-05-21,2023-05,38,Yes
REV03390,Neither impressed nor disappointed. Product is just okay.,3,Neutral,0.06,Sports,Flipkart,2024-04-27,2024-04,25,No
REV03391,Not satisfied at all. dreadful product. Expected much better.,1,Negative,-0.523,Toys,Amazon,2024-07-01,2024-07,148,Yes
REV03392,Standard product. Nothing to rave or complain about.,3,Neutral,-0.01,Books,Myntra,2024-08-22,2024-08,7,Yes
REV03393,Wonderful purchase. incredible quality and prompt delivery.,5,Positive,0.349,Sports,Amazon,2024-02-26,2024-02,61,Yes
REV03394,Standard product. Nothing to rave or complain about.,3,Neutral,-0.05,Books,Meesho,2023-10-06,2023-10,118,Yes
REV03395,Amazing product! outstanding build quality. Five stars!,5,Positive,0.532,Health,Myntra,2024-11-07,2024-11,31,Yes
REV03396,It works but I expected more features for this price.,3,Neutral,0.091,Sports,Nykaa,2023-09-19,2023-09,99,No
REV03397,Highly disappointing. pathetic packaging and product looks fake.,2,Negative,-0.117,Grocery,Myntra,2024-12-14,2024-12,111,Yes
REV03398,Poor quality. Item broke within a week. terrible customer support.,2,Negative,-0.899,Grocery,Flipkart,2023-03-10,2023-03,69,Yes
REV03399,Horrible experience. horrible service and delivery took forever.,2,Negative,-0.713,Books,Myntra,2023-07-08,2023-07,30,No
REV03400,Terrible! dreadful product quality. Will not buy again.,2,Negative,-0.62,Health,Meesho,2024-06-10,2024-06,23,Yes
REV03401,"Excellent! Delivery was quick, product works smoothly.",5,Positive,0.962,Health,Myntra,2023-05-09,2023-05,86,No
REV03402,Exceeded my expectations. superb packaging and amazing customer support.,5,Positive,0.912,Sports,Nykaa,2024-08-02,2024-08,72,Yes
